60/61,30.speeldag,7 mei 1961,15:00,Vervié,Stade Verviétois,0:0,Olympi,Olympic Charleroi
60/61,30.speeldag,7 mei 1961,15:00,RUSG,Union Saint-Gilloise,0:1,Waters,Waterschei SV THOR (- 1988)
61/62,1.speeldag,2 sep. 1961,19:30,Associ,Association Royale Athlétique Gent,2:2,DAR,Daring Club Brussel
61/62,1.speeldag,3 sep. 1961,15:00,Standard Luik,Standard Luik,1:1,Beers.,Royal Beerschot AC
61/62,1.speeldag,3 sep. 1961,15:00,Lierse,Lierse SK (- 2018),2:3,Aalst,KSC Eendracht Aalst
61/62,1.speeldag,3 sep. 1961,15:00,RSCA,RSC Anderlecht,6:1,Waters,Waterschei SV THOR (- 1988)
61/62,1.speeldag,3 sep. 1961,15:00,RAFC,R Antwerp FC,3:1,RFCL,RFC Luik
61/62,1.speeldag,3 sep. 1961,15:00,Cercle,Cercle Brugge,3:1,Diest,KFC Diest
61/62,1.speeldag,3 sep. 1961,15:00,RUSG,Union Saint-Gilloise,1:2,FCB,Club Brugge
61/62,1.speeldag,3 sep. 1961,15:00,STVV,Sint-Truidense VV,3:0,Olympi,Olympic Charleroi
61/62,2.speeldag,10 sep. 1961,15:00,FCB,Club Brugge,3:2,Standard Luik,Standard Luik
61/62,2.speeldag,10 sep. 1961,15:00,Aalst,KSC Eendracht Aalst,3:2,STVV,Sint-Truidense VV
61/62,2.speeldag,10 sep. 1961,15:00,Diest,KFC Diest,0:3,RSCA,RSC Anderlecht
61/62,2.speeldag,10 sep. 1961,15:00,DAR,Daring Club Brussel,1:4,RAFC,R Antwerp FC
61/62,2.speeldag,10 sep. 1961,15:00,Beers.,Royal Beerschot AC,2:2,Lierse,Lierse SK (- 2018)
61/62,2.speeldag,10 sep. 1961,15:00,RFCL,RFC Luik,3:0,Cercle,Cercle Brugge
61/62,2.speeldag,10 sep. 1961,15:00,Waters,Waterschei SV THOR (- 1988),1:3,Associ,Association Royale Athlétique Gent
61/62,2.speeldag,10 sep. 1961,15:00,Olympi,Olympic Charleroi,1:0,RUSG,Union Saint-Gilloise
61/62,3.speeldag,17 sep. 1961,15:00,Standard Luik,Standard Luik,1:1,DAR,Daring Club Brussel
61/62,3.speeldag,17 sep. 1961,15:00,FCB,Club Brugge,1:0,Aalst,KSC Eendracht Aalst
61/62,3.speeldag,17 sep. 1961,15:00,RAFC,R Antwerp FC,1:4,RSCA,RSC Anderlecht
61/62,3.speeldag,17 sep. 1961,15:00,STVV,Sint-Truidense VV,1:2,Beers.,Royal Beerschot AC
61/62,3.speeldag,17 sep. 1961,15:00,Olympi,Olympic Charleroi,7:2,Cercle,Cercle Brugge
61/62,3.speeldag,17 sep. 1961,15:00,Associ,Association Royale Athlétique Gent,1:0,Diest,KFC Diest
61/62,3.speeldag,17 sep. 1961,15:00,RUSG,Union Saint-Gilloise,0:0,RFCL,RFC Luik
61/62,3.speeldag,17 sep. 1961,15:00,Lierse,Lierse SK (- 2018),2:4,Waters,Waterschei SV THOR (- 1988)
61/62,4.speeldag,24 sep. 1961,15:00,Diest,KFC Diest,0:1,Standard Luik,Standard Luik
61/62,4.speeldag,24 sep. 1961,15:00,Aalst,KSC Eendracht Aalst,2:0,RUSG,Union Saint-Gilloise
61/62,4.speeldag,24 sep. 1961,15:00,RSCA,RSC Anderlecht,2:0,FCB,Club Brugge
61/62,4.speeldag,24 sep. 1961,15:00,Waters,Waterschei SV THOR (- 1988),1:1,RAFC,R Antwerp FC
61/62,4.speeldag,24 sep. 1961,15:00,Beers.,Royal Beerschot AC,2:0,Olympi,Olympic Charleroi
61/62,4.speeldag,24 sep. 1961,15:00,Cercle,Cercle Brugge,1:3,Associ,Association Royale Athlétique Gent
61/62,4.speeldag,24 sep. 1961,15:00,DAR,Daring Club Brussel,1:1,STVV,Sint-Truidense VV
61/62,4.speeldag,24 sep. 1961,15:00,RFCL,RFC Luik,1:0,Lierse,Lierse SK (- 2018)
61/62,5.speeldag,1 okt. 1961,15:00,Olympi,Olympic Charleroi,1:2,Standard Luik,Standard Luik
61/62,5.speeldag,1 okt. 1961,15:00,Aalst,KSC Eendracht Aalst,2:0,Waters,Waterschei SV THOR (- 1988)
61/62,5.speeldag,1 okt. 1961,15:00,RFCL,RFC Luik,1:2,RSCA,RSC Anderlecht
61/62,5.speeldag,1 okt. 1961,15:00,RAFC,R Antwerp FC,0:1,Beers.,Royal Beerschot AC
61/62,5.speeldag,1 okt. 1961,15:00,Lierse,Lierse SK (- 2018),3:5,Cercle,Cercle Brugge
61/62,5.speeldag,1 okt. 1961,15:00,FCB,Club Brugge,1:1,DAR,Daring Club Brussel
61/62,5.speeldag,1 okt. 1961,15:00,RUSG,Union Saint-Gilloise,1:0,Diest,KFC Diest
61/62,5.speeldag,1 okt. 1961,15:00,STVV,Sint-Truidense VV,1:2,Associ,Association Royale Athlétique Gent
61/62,6.speeldag,8 okt. 1961,15:00,Cercle,Cercle Brugge,0:2,FCB,Club Brugge
61/62,6.speeldag,8 okt. 1961,15:00,DAR,Daring Club Brussel,1:3,Olympi,Olympic Charleroi
61/62,6.speeldag,8 okt. 1961,15:00,Diest,KFC Diest,2:2,STVV,Sint-Truidense VV
61/62,6.speeldag,8 okt. 1961,15:00,Waters,Waterschei SV THOR (- 1988),1:1,RUSG,Union Saint-Gilloise
61/62,6.speeldag,8 okt. 1961,15:00,Standard Luik,Standard Luik,2:1,RFCL,RFC Luik
61/62,6.speeldag,8 okt. 1961,15:00,Beers.,Royal Beerschot AC,1:1,Aalst,KSC Eendracht Aalst
61/62,6.speeldag,8 okt. 1961,15:00,RSCA,RSC Anderlecht,1:1,Lierse,Lierse SK (- 2018)
61/62,6.speeldag,8 okt. 1961,15:00,Associ,Association Royale Athlétique Gent,2:6,RAFC,R Antwerp FC
61/62,7.speeldag,15 okt. 1961,15:00,Standard Luik,Standard Luik,7:1,Cercle,Cercle Brugge
61/62,7.speeldag,15 okt. 1961,15:00,Aalst,KSC Eendracht Aalst,1:2,Diest,KFC Diest
61/62,7.speeldag,15 okt. 1961,15:00,DAR,Daring Club Brussel,0:2,RSCA,RSC Anderlecht
61/62,7.speeldag,15 okt. 1961,15:00,RUSG,Union Saint-Gilloise,1:3,RAFC,R Antwerp FC
61/62,7.speeldag,15 okt. 1961,15:00,Beers.,Royal Beerschot AC,1:2,RFCL,RFC Luik
61/62,7.speeldag,15 okt. 1961,15:00,FCB,Club Brugge,1:4,Lierse,Lierse SK (- 2018)
61/62,7.speeldag,15 okt. 1961,15:00,Olympi,Olympic Charleroi,0:0,Associ,Association Royale Athlétique Gent
61/62,7.speeldag,15 okt. 1961,15:00,STVV,Sint-Truidense VV,4:1,Waters,Waterschei SV THOR (- 1988)
61/62,8.speeldag,22 okt. 1961,15:00,Waters,Waterschei SV THOR (- 1988),2:0,Standard Luik,Standard Luik
61/62,8.speeldag,22 okt. 1961,15:00,RFCL,RFC Luik,2:1,Aalst,KSC Eendracht Aalst
61/62,8.speeldag,22 okt. 1961,15:00,RSCA,RSC Anderlecht,1:1,RUSG,Union Saint-Gilloise
61/62,8.speeldag,22 okt. 1961,15:00,RAFC,R Antwerp FC,0:3,Olympi,Olympic Charleroi
61/62,8.speeldag,22 okt. 1961,15:00,Cercle,Cercle Brugge,0:0,Beers.,Royal Beerschot AC
61/62,8.speeldag,22 okt. 1961,15:00,Associ,Association Royale Athlétique Gent,0:0,FCB,Club Brugge
61/62,8.speeldag,22 okt. 1961,15:00,Diest,KFC Diest,3:1,DAR,Daring Club Brussel
61/62,8.speeldag,22 okt. 1961,15:00,Lierse,Lierse SK (- 2018),1:3,STVV,Sint-Truidense VV
61/62,9.speeldag,29 okt. 1961,15:00,Standard Luik,Standard Luik,4:1,Lierse,Lierse SK (- 2018)
61/62,9.speeldag,29 okt. 1961,15:00,DAR,Daring Club Brussel,3:0,Aalst,KSC Eendracht Aalst
61/62,9.speeldag,29 okt. 1961,15:00,Associ,Association Royale Athlétique Gent,1:5,RSCA,RSC Anderlecht
61/62,9.speeldag,29 okt. 1961,15:00,Cercle,Cercle Brugge,3:1,RAFC,R Antwerp FC
61/62,9.speeldag,29 okt. 1961,15:00,Beers.,Royal Beerschot AC,2:1,RUSG,Union Saint-Gilloise
61/62,9.speeldag,29 okt. 1961,15:00,STVV,Sint-Truidense VV,1:2,FCB,Club Brugge
61/62,9.speeldag,29 okt. 1961,15:00,Diest,KFC Diest,5:3,Waters,Waterschei SV THOR (- 1988)
61/62,9.speeldag,29 okt. 1961,15:00,Olympi,Olympic Charleroi,0:0,RFCL,RFC Luik
61/62,10.speeldag,4 nov. 1961,19:30,RSCA,RSC Anderlecht,2:1,Cercle,Cercle Brugge
61/62,10.speeldag,5 nov. 1961,15:00,Aalst,KSC Eendracht Aalst,0:5,Standard Luik,Standard Luik
61/62,10.speeldag,5 nov. 1961,15:00,RAFC,R Antwerp FC,1:1,STVV,Sint-Truidense VV
61/62,10.speeldag,5 nov. 1961,15:00,Waters,Waterschei SV THOR (- 1988),1:1,Beers.,Royal Beerschot AC
61/62,10.speeldag,5 nov. 1961,15:00,FCB,Club Brugge,3:0,Olympi,Olympic Charleroi
61/62,10.speeldag,5 nov. 1961,15:00,RUSG,Union Saint-Gilloise,2:3,DAR,Daring Club Brussel
61/62,10.speeldag,5 nov. 1961,15:00,Lierse,Lierse SK (- 2018),1:2,Diest,KFC Diest
61/62,10.speeldag,5 nov. 1961,15:00,RFCL,RFC Luik,4:0,Associ,Association Royale Athlétique Gent
61/62,11.speeldag,19 nov. 1961,15:00,Diest,KFC Diest,1:1,RAFC,R Antwerp FC
61/62,11.speeldag,19 nov. 1961,15:00,Beers.,Royal Beerschot AC,1:0,FCB,Club Brugge
61/62,11.speeldag,19 nov. 1961,15:00,Cercle,Cercle Brugge,5:1,Waters,Waterschei SV THOR (- 1988)
61/62,11.speeldag,19 nov. 1961,15:00,DAR,Daring Club Brussel,1:2,RFCL,RFC Luik
61/62,11.speeldag,19 nov. 1961,15:00,Associ,Association Royale Athlétique Gent,3:1,Lierse,Lierse SK (- 2018)
61/62,11.speeldag,19 nov. 1961,15:00,STVV,Sint-Truidense VV,1:3,RUSG,Union Saint-Gilloise
61/62,11.speeldag,19 nov. 1961,15:00,Standard Luik,Standard Luik,2:1,RSCA,RSC Anderlecht
61/62,11.speeldag,19 nov. 1961,15:00,Olympi,Olympic Charleroi,0:0,Aalst,KSC Eendracht Aalst
61/62,12.speeldag,26 nov. 1961,15:00,Olympi,Olympic Charleroi,1:3,RSCA,RSC Anderlecht
61/62,12.speeldag,26 nov. 1961,15:00,Lierse,Lierse SK (- 2018),5:1,RAFC,R Antwerp FC
61/62,12.speeldag,26 nov. 1961,15:00,Beers.,Royal Beerschot AC,2:2,DAR,Daring Club Brussel
61/62,12.speeldag,26 nov. 1961,15:00,STVV,Sint-Truidense VV,0:0,Cercle,Cercle Brugge
61/62,12.speeldag,26 nov. 1961,15:00,FCB,Club Brugge,3:0,Diest,KFC Diest
61/62,12.speeldag,26 nov. 1961,15:00,RFCL,RFC Luik,0:2,Waters,Waterschei SV THOR (- 1988)
61/62,12.speeldag,26 nov. 1961,15:00,RUSG,Union Saint-Gilloise,0:2,SL,Standard Luik
61/62,12.speeldag,26 nov. 1961,15:00,Aalst,KSC Eendracht Aalst,0:1,Associ,Association Royale Athlétique Gent
61/62,13.speeldag,3 dec. 1961,14:45,Standard Luik,Standard Luik,2:0,STVV,Sint-Truidense VV
61/62,13.speeldag,3 dec. 1961,14:45,RSCA,RSC Anderlecht,2:0,Aalst,KSC Eendracht Aalst
61/62,13.speeldag,3 dec. 1961,14:45,RAFC,R Antwerp FC,1:1,FCB,Club Brugge
61/62,13.speeldag,3 dec. 1961,14:45,Associ,Association Royale Athlétique Gent,3:0,Beers.,Royal Beerschot AC
61/62,13.speeldag,3 dec. 1961,14:45,Cercle,Cercle Brugge,1:4,RUSG,Union Saint-Gilloise
61/62,13.speeldag,3 dec. 1961,14:45,Lierse,Lierse SK (- 2018),1:2,DAR,Daring Club Brussel
61/62,13.speeldag,3 dec. 1961,14:45,Diest,KFC Diest,1:0,RFCL,RFC Luik
61/62,13.speeldag,3 dec. 1961,14:45,Waters,Waterschei SV THOR (- 1988),1:1,Olympi,Olympic Charleroi
61/62,14.speeldag,10 dec. 1961,14:45,Standard Luik,Standard Luik,0:0,Associ,Association Royale Athlétique Gent
61/62,14.speeldag,10 dec. 1961,14:45,Aalst,KSC Eendracht Aalst,1:2,RAFC,R Antwerp FC
61/62,14.speeldag,10 dec. 1961,14:45,Beers.,Royal Beerschot AC,1:5,RSCA,RSC Anderlecht
61/62,14.speeldag,10 dec. 1961,14:45,DAR,Daring Club Brussel,5:0,Cercle,Cercle Brugge
61/62,14.speeldag,10 dec. 1961,14:45,FCB,Club Brugge,1:0,Waters,Waterschei SV THOR (- 1988)
61/62,14.speeldag,10 dec. 1961,14:45,Olympi,Olympic Charleroi,1:2,Diest,KFC Diest
61/62,14.speeldag,10 dec. 1961,14:45,STVV,Sint-Truidense VV,0:1,RFCL,RFC Luik
61/62,14.speeldag,10 dec. 1961,14:45,RUSG,Union Saint-Gilloise,3:1,Lierse,Lierse SK (- 2018)
61/62,15.speeldag,17 dec. 1961,14:45,RAFC,R Antwerp FC,2:0,Standard Luik,Standard Luik
61/62,15.speeldag,17 dec. 1961,14:45,Cercle,Cercle Brugge,5:0,Aalst,KSC Eendracht Aalst
61/62,15.speeldag,17 dec. 1961,14:45,RSCA,RSC Anderlecht,3:2,STVV,Sint-Truidense VV
61/62,15.speeldag,17 dec. 1961,14:45,Diest,KFC Diest,0:0,Beers.,Royal Beerschot AC
61/62,15.speeldag,17 dec. 1961,14:45,RFCL,RFC Luik,1:0,FCB,Club Brugge
61/62,15.speeldag,17 dec. 1961,14:45,Waters,Waterschei SV THOR (- 1988),1:2,DAR,Daring Club Brussel
61/62,15.speeldag,17 dec. 1961,14:45,Associ,Association Royale Athlétique Gent,0:1,RUSG,Union Saint-Gilloise
61/62,15.speeldag,17 dec. 1961,14:45,Lierse,Lierse SK (- 2018),1:0,Olympi,Olympic Charleroi
61/62,16.speeldag,31 dec. 1961,14:45,Beers.,Royal Beerschot AC,0:1,Standard Luik,Standard Luik
61/62,16.speeldag,31 dec. 1961,14:45,Aalst,KSC Eendracht Aalst,1:0,Lierse,Lierse SK (- 2018)
61/62,16.speeldag,31 dec. 1961,14:45,Waters,Waterschei SV THOR (- 1988),0:4,RSCA,RSC Anderlecht
61/62,16.speeldag,31 dec. 1961,14:45,RFCL,RFC Luik,0:0,RAFC,R Antwerp FC
61/62,16.speeldag,31 dec. 1961,14:45,FCB,Club Brugge,3:1,RUSG,Union Saint-Gilloise
61/62,16.speeldag,31 dec. 1961,14:45,DAR,Daring Club Brussel,0:0,Associ,Association Royale Athlétique Gent
61/62,16.speeldag,31 dec. 1961,14:45,4 mrt. 1962,15:00,Olympi,Olympic Charleroi,0:2
61/62,16.speeldag,31 dec. 1961,14:45,STVV,Sint-Truidense VV,11 mrt. 1962,15:00,Diest
61/62,17.speeldag,7 jan. 1962,14:45,Standard Luik,Standard Luik,3:0,FCB,Club Brugge
61/62,17.speeldag,7 jan. 1962,14:45,RSCA,RSC Anderlecht,3:2,Diest,KFC Diest
61/62,17.speeldag,7 jan. 1962,14:45,RAFC,R Antwerp FC,3:1,DAR,Daring Club Brussel
61/62,17.speeldag,7 jan. 1962,14:45,Lierse,Lierse SK (- 2018),2:1,Beers.,Royal Beerschot AC
61/62,17.speeldag,7 jan. 1962,14:45,4 mrt. 1962,15:00,Cercle,Cercle Brugge,3:0
61/62,17.speeldag,7 jan. 1962,14:45,RFCL,RFC Luik,11 mrt. 1962,15:00,STVV
61/62,17.speeldag,7 jan. 1962,14:45,Sint-Truidense VV,5:1,Aalst,KSC Eendracht Aalst,Associ
61/62,17.speeldag,7 jan. 1962,14:45,Association Royale Athlétique Gent,2:2,Waters,Waterschei SV THOR (- 1988),RUSG
61/62,18.speeldag,14 jan. 1962,14:45,Standard Luik,Standard Luik,1:0,Olympi,Olympic Charleroi
61/62,18.speeldag,14 jan. 1962,14:45,Waters,Waterschei SV THOR (- 1988),2:2,Aalst,KSC Eendracht Aalst
61/62,18.speeldag,14 jan. 1962,14:45,RSCA,RSC Anderlecht,1:0,RFCL,RFC Luik
61/62,18.speeldag,14 jan. 1962,14:45,Beers.,Royal Beerschot AC,1:1,RAFC,R Antwerp FC
61/62,18.speeldag,14 jan. 1962,14:45,Cercle,Cercle Brugge,1:2,Lierse,Lierse SK (- 2018)
61/62,18.speeldag,14 jan. 1962,14:45,DAR,Daring Club Brussel,1:1,FCB,Club Brugge
61/62,18.speeldag,14 jan. 1962,14:45,Diest,KFC Diest,3:1,RUSG,Union Saint-Gilloise
61/62,18.speeldag,14 jan. 1962,14:45,Associ,Association Royale Athlétique Gent,3:0,STVV,Sint-Truidense VV
61/62,19.speeldag,21 jan. 1962,15:00,RFCL,RFC Luik,1:0,Standard Luik,Standard Luik
61/62,19.speeldag,21 jan. 1962,15:00,Aalst,KSC Eendracht Aalst,0:0,Beers.,Royal Beerschot AC
61/62,19.speeldag,21 jan. 1962,15:00,Lierse,Lierse SK (- 2018),2:3,RSCA,RSC Anderlecht
61/62,19.speeldag,21 jan. 1962,15:00,RAFC,R Antwerp FC,2:1,Associ,Association Royale Athlétique Gent
61/62,19.speeldag,21 jan. 1962,15:00,FCB,Club Brugge,1:1,Cercle,Cercle Brugge
61/62,19.speeldag,21 jan. 1962,15:00,Olympi,Olympic Charleroi,3:0,DAR,Daring Club Brussel
61/62,19.speeldag,21 jan. 1962,15:00,STVV,Sint-Truidense VV,2:0,Diest,KFC Diest
61/62,19.speeldag,21 jan. 1962,15:00,RUSG,Union Saint-Gilloise,2:1,Waters,Waterschei SV THOR (- 1988)
61/62,20.speeldag,28 jan. 1962,15:00,Standard Luik,Standard Luik,2:0,RUSG,Union Saint-Gilloise
61/62,20.speeldag,28 jan. 1962,15:00,Associ,Association Royale Athlétique Gent,2:1,Aalst,KSC Eendracht Aalst
61/62,20.speeldag,28 jan. 1962,15:00,RSCA,RSC Anderlecht,3:0,Olympi,Olympic Charleroi
61/62,20.speeldag,28 jan. 1962,15:00,RAFC,R Antwerp FC,1:1,Lierse,Lierse SK (- 2018)
61/62,20.speeldag,28 jan. 1962,15:00,DAR,Daring Club Brussel,3:1,Beers.,Royal Beerschot AC
61/62,20.speeldag,28 jan. 1962,15:00,Cercle,Cercle Brugge,0:0,STVV,Sint-Truidense VV
61/62,20.speeldag,28 jan. 1962,15:00,Diest,KFC Diest,0:4,FCB,Club Brugge
61/62,20.speeldag,28 jan. 1962,15:00,Waters,Waterschei SV THOR (- 1988),2:2,RFCL,RFC Luik
61/62,21.speeldag,4 feb. 1962,15:00,FCB,Club Brugge,0:2,RAFC,R Antwerp FC
61/62,21.speeldag,4 feb. 1962,15:00,Beers.,Royal Beerschot AC,5:0,Associ,Association Royale Athlétique Gent
61/62,21.speeldag,4 feb. 1962,15:00,RUSG,Union Saint-Gilloise,1:1,Cercle,Cercle Brugge
61/62,21.speeldag,4 feb. 1962,15:00,RFCL,RFC Luik,1:1,Diest,KFC Diest
61/62,21.speeldag,4 feb. 1962,15:00,Olympi,Olympic Charleroi,3:0,Waters,Waterschei SV THOR (- 1988)
61/62,21.speeldag,4 feb. 1962,15:00,STVV,Sint-Truidense VV,3:1,Standard Luik,Standard Luik
61/62,21.speeldag,4 feb. 1962,15:00,Aalst,KSC Eendracht Aalst,0:0,RSCA,RSC Anderlecht
61/62,21.speeldag,4 feb. 1962,15:00,4 mrt. 1962,15:00,DAR,Daring Club Brussel,1:2
61/62,22.speeldag,11 feb. 1962,15:00,Aalst,KSC Eendracht Aalst,1:3,DAR,Daring Club Brussel
61/62,22.speeldag,11 feb. 1962,15:00,RSCA,RSC Anderlecht,4:2,Associ,Association Royale Athlétique Gent
61/62,22.speeldag,11 feb. 1962,15:00,RAFC,R Antwerp FC,5:1,Cercle,Cercle Brugge
61/62,22.speeldag,11 feb. 1962,15:00,RUSG,Union Saint-Gilloise,3:0,Beers.,Royal Beerschot AC
61/62,22.speeldag,11 feb. 1962,15:00,FCB,Club Brugge,2:2,STVV,Sint-Truidense VV
61/62,22.speeldag,11 feb. 1962,15:00,Waters,Waterschei SV THOR (- 1988),2:0,Diest,KFC Diest
61/62,22.speeldag,11 feb. 1962,15:00,RFCL,RFC Luik,2:0,Olympi,Olympic Charleroi
61/62,22.speeldag,11 feb. 1962,15:00,11 mrt. 1962,15:00,Lierse,Lierse SK (- 2018),2:1
61/62,23.speeldag,18 feb. 1962,15:00,Standard Luik,Standard Luik,3:1,Aalst,KSC Eendracht Aalst
61/62,23.speeldag,18 feb. 1962,15:00,Cercle,Cercle Brugge,0:3,RSCA,RSC Anderlecht
61/62,23.speeldag,18 feb. 1962,15:00,STVV,Sint-Truidense VV,2:3,RAFC,R Antwerp FC
61/62,23.speeldag,18 feb. 1962,15:00,Beers.,Royal Beerschot AC,0:2,Waters,Waterschei SV THOR (- 1988)
61/62,23.speeldag,18 feb. 1962,15:00,Olympi,Olympic Charleroi,2:2,FCB,Club Brugge
61/62,23.speeldag,18 feb. 1962,15:00,DAR,Daring Club Brussel,1:0,RUSG,Union Saint-Gilloise
61/62,23.speeldag,18 feb. 1962,15:00,Diest,KFC Diest,0:0,Lierse,Lierse SK (- 2018)
61/62,23.speeldag,18 feb. 1962,15:00,Associ,Association Royale Athlétique Gent,0:0,RFCL,RFC Luik
61/62,24.speeldag,24 feb. 1962,18:00,RUSG,Union Saint-Gilloise,2:0,STVV,Sint-Truidense VV
61/62,24.speeldag,25 feb. 1962,15:00,FCB,Club Brugge,1:0,Beers.,Royal Beerschot AC
61/62,24.speeldag,25 feb. 1962,15:00,Waters,Waterschei SV THOR (- 1988),2:0,Cercle,Cercle Brugge
61/62,24.speeldag,25 feb. 1962,15:00,RFCL,RFC Luik,0:0,DAR,Daring Club Brussel
61/62,24.speeldag,25 feb. 1962,15:00,Lierse,Lierse SK (- 2018),2:1,Associ,Association Royale Athlétique Gent
61/62,24.speeldag,25 feb. 1962,15:00,RSCA,RSC Anderlecht,2:0,Standard Luik,Standard Luik
61/62,24.speeldag,25 feb. 1962,15:00,Aalst,KSC Eendracht Aalst,0:2,Olympi,Olympic Charleroi
61/62,24.speeldag,25 feb. 1962,15:00,RAFC,R Antwerp FC,2:2,Diest,KFC Diest
61/62,25.speeldag,,,18 mrt. 1962,15:00,Cercle,Cercle Brugge,2:1
61/62,25.speeldag,,,Standard Luik,Standard Luik,Diest,KFC Diest,2:3
61/62,25.speeldag,,,Aalst,KSC Eendracht Aalst,RSCA,RSC Anderlecht,2:0
61/62,25.speeldag,,,DAR,Daring Club Brussel,RAFC,R Antwerp FC,2:1
61/62,25.speeldag,,,RUSG,Union Saint-Gilloise,RFCL,RFC Luik,2:0
61/62,25.speeldag,,,Beers.,Royal Beerschot AC,Lierse,Lierse SK (- 2018),2:1
61/62,25.speeldag,,,FCB,Club Brugge,Associ,Association Royale Athlétique Gent,2:0
61/62,25.speeldag,,,Olympi,Olympic Charleroi,Waters,Waterschei SV THOR (- 1988),1:1
61/62,26.speeldag,,,25 mrt. 1962,15:00,Standard Luik,2:0,Waters
61/62,26.speeldag,,,Waterschei SV THOR (- 1988),Aalst,KSC Eendracht Aalst,0:2,RFCL
61/62,26.speeldag,,,RFC Luik,RUSG,Union Saint-Gilloise,0:0,RSCA
61/62,26.speeldag,,,RSC Anderlecht,Olympi,Olympic Charleroi,2:2,RAFC
61/62,26.speeldag,,,R Antwerp FC,Beers.,Royal Beerschot AC,3:0,Cercle
61/62,26.speeldag,,,Cercle Brugge,FCB,Club Brugge,2:1,Associ
61/62,26.speeldag,,,Association Royale Athlétique Gent,DAR,Daring Club Brussel,1:0,Diest
61/62,26.speeldag,,,KFC Diest,STVV,Sint-Truidense VV,3:3,Lierse
61/62,27.speeldag,8 apr. 1962,15:00,DAR,Daring Club Brussel,3:5,Standard Luik,Standard Luik
61/62,27.speeldag,8 apr. 1962,15:00,Aalst,KSC Eendracht Aalst,0:1,FCB,Club Brugge
61/62,27.speeldag,8 apr. 1962,15:00,RSCA,RSC Anderlecht,3:5,RAFC,R Antwerp FC
61/62,27.speeldag,8 apr. 1962,15:00,Beers.,Royal Beerschot AC,0:1,STVV,Sint-Truidense VV
61/62,27.speeldag,8 apr. 1962,15:00,Cercle,Cercle Brugge,1:1,Olympi,Olympic Charleroi
61/62,27.speeldag,8 apr. 1962,15:00,Diest,KFC Diest,4:2,Associ,Association Royale Athlétique Gent
61/62,27.speeldag,8 apr. 1962,15:00,RFCL,RFC Luik,0:0,RUSG,Union Saint-Gilloise
61/62,27.speeldag,22 apr. 1962,15:00,Waters,Waterschei SV THOR (- 1988),3:1,Lierse,Lierse SK (- 2018)
61/62,28.speeldag,15 apr. 1962,15:00,Standard Luik,Standard Luik,4:3,Diest,KFC Diest
61/62,28.speeldag,15 apr. 1962,15:00,RUSG,Union Saint-Gilloise,4:1,Aalst,KSC Eendracht Aalst
61/62,28.speeldag,15 apr. 1962,15:00,FCB,Club Brugge,1:1,RSCA,RSC Anderlecht
61/62,28.speeldag,15 apr. 1962,15:00,RAFC,R Antwerp FC,5:2,Waters,Waterschei SV THOR (- 1988)
61/62,28.speeldag,15 apr. 1962,15:00,Olympi,Olympic Charleroi,0:0,Beers.,Royal Beerschot AC
61/62,28.speeldag,15 apr. 1962,15:00,Associ,Association Royale Athlétique Gent,0:1,Cercle,Cercle Brugge
61/62,28.speeldag,15 apr. 1962,15:00,STVV,Sint-Truidense VV,3:0,DAR,Daring Club Brussel
61/62,28.speeldag,15 apr. 1962,15:00,Lierse,Lierse SK (- 2018),2:2,RFCL,RFC Luik
61/62,29.speeldag,29 apr. 1962,15:00,Associ,Association Royale Athlétique Gent,0:2,Standard Luik,Standard Luik
61/62,29.speeldag,29 apr. 1962,15:00,RAFC,R Antwerp FC,7:0,Aalst,KSC Eendracht Aalst
61/62,29.speeldag,29 apr. 1962,15:00,RSCA,RSC Anderlecht,1:1,Beers.,Royal Beerschot AC
61/62,29.speeldag,29 apr. 1962,15:00,Cercle,Cercle Brugge,0:4,DAR,Daring Club Brussel
61/62,29.speeldag,29 apr. 1962,15:00,Waters,Waterschei SV THOR (- 1988),3:1,FCB,Club Brugge
61/62,29.speeldag,29 apr. 1962,15:00,Diest,KFC Diest,2:2,Olympi,Olympic Charleroi
61/62,29.speeldag,29 apr. 1962,15:00,RFCL,RFC Luik,2:1,STVV,Sint-Truidense VV
61/62,29.speeldag,29 apr. 1962,15:00,Lierse,Lierse SK (- 2018),1:0,RUSG,Union Saint-Gilloise
61/62,30.speeldag,6 mei 1962,15:00,Standard Luik,Standard Luik,0:0,RAFC,R Antwerp FC
61/62,30.speeldag,6 mei 1962,15:00,Aalst,KSC Eendracht Aalst,0:1,Cercle,Cercle Brugge
61/62,30.speeldag,6 mei 1962,15:00,STVV,Sint-Truidense VV,3:3,RSCA,RSC Anderlecht
61/62,30.speeldag,6 mei 1962,15:00,Beers.,Royal Beerschot AC,3:0,Diest,KFC Diest
61/62,30.speeldag,6 mei 1962,15:00,FCB,Club Brugge,1:1,RFCL,RFC Luik
61/62,30.speeldag,6 mei 1962,15:00,DAR,Daring Club Brussel,2:1,Waters,Waterschei SV THOR (- 1988)
61/62,30.speeldag,6 mei 1962,15:00,RUSG,Union Saint-Gilloise,1:4,Associ,Association Royale Athlétique Gent
61/62,30.speeldag,6 mei 1962,15:00,Olympi,Olympic Charleroi,4:1,Lierse,Lierse SK (- 2018)
62/63,1.speeldag,1 sep. 1962,19:30,RSCA,RSC Anderlecht,2:0,Diest,KFC Diest
